Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
440           440           +265.32       +747.584      +323.158      +47.8482      -1709.66      -274.979      +1383.91      -1984.64      -600.734      
441           441           +253.024      +771.68       +299.137      +62.9021      -1744.18      -266.365      +1386.74      -2010.55      -623.804      
442           442           +253.57       +771.193      +303.867      +47.6383      -1750.75      -247.656      +1376.27      -1998.41      -622.142      
443           443           +252.535      +750.7        +315.589      +46.7407      -1734.09      -270.286      +1365.56      -2004.38      -638.816      
444           444           +259.887      +761.575      +307.255      +40.3791      -1744.94      -279.584      +1369.1       -2024.53      -655.431      
445           445           +289.28       +766.808      +310.707      +43.5581      -1809.58      -289.279      +1410.35      -2098.86      -688.504      
446           446           +239.961      +800.447      +307.549      +60.4068      -1738.33      -282.069      +1408.36      -2020.39      -612.03       
447           447           +277.97       +791.6        +301.107      +43.4004      -1731.48      -275.61       +1414.08      -2007.09      -593.009      
448           448           +255.508      +796.651      +311.411      +41.956       -1736.61      -280.185      +1405.53      -2016.79      -611.267      
449           449           +255.791      +781.769      +308.142      +39.9471      -1760.79      -287.707      +1385.65      -2048.5       -662.852      
450           450           +244.933      +791.454      +305.275      +47.0283      -1743.74      -278.769      +1388.69      -2022.51      -633.824      
451           451           +255.79       +765.75       +309.575      +47.6741      -1736.26      -292.825      +1378.79      -2029.09      -650.298      
452           452           +260.425      +753.274      +325.346      +49.0765      -1762.96      -288.304      +1388.12      -2051.26      -663.141      
453           453           +252.323      +758.125      +315.663      +46.6004      -1698.2       -298.491      +1372.71      -1996.7       -623.984      
454           454           +267.91       +757.081      +327.829      +41.9043      -1729.79      -283.217      +1394.72      -2013.01      -618.281      
455           455           +249.379      +774.821      +312.063      +41.35        -1656.59      -295.595      +1377.61      -1952.19      -574.575      
456           456           +240.887      +741.573      +313.128      +39.6224      -1731.49      -273.739      +1335.21      -2005.22      -670.013      
457           457           +285.709      +770.157      +318.969      +41.4215      -1750.45      -285.981      +1416.26      -2036.43      -620.178      
458           458           +248.024      +745.237      +336.695      +46.8682      -1786.61      -290.859      +1376.82      -2077.47      -700.649      
459           459           +265.486      +775.4        +320.475      +47.551       -1797.28      -270.296      +1408.91      -2067.57      -658.663      
460           460           +258.204      +830.881      +320.791      +41.6142      -1783.23      -291.653      +1451.49      -2074.89      -623.396      
461           461           +262.716      +711.644      +315.964      +42.0596      -1760.22      -277.113      +1332.38      -2037.33      -704.949      
462           462           +270.8        +739.33       +316.395      +45.1024      -1786.71      -273.255      +1371.63      -2059.96      -688.336      
463           463           +235.147      +719.918      +328.293      +42.881       -1765.36      -273.836      +1326.24      -2039.2       -712.96       
464           464           +281.796      +770.084      +311.92       +50.0518      -1790.72      -276.902      +1413.85      -2067.62      -653.767      
465           465           +246.432      +761.065      +317.486      +53.7803      -1733.3       -300.609      +1378.76      -2033.91      -655.149      
466           466           +277.815      +770.024      +304.219      +52.3136      -1815.12      -271.853      +1404.37      -2086.98      -682.605      
467           467           +276.418      +737.693      +328.522      +38.209       -1789.65      -283.901      +1380.84      -2073.55      -692.713      
468           468           +252.849      +742.737      +315.64       +43.6206      -1738.61      -263.598      +1354.85      -2002.21      -647.364      
469           469           +240.138      +750.367      +316.757      +43.4384      -1691.63      -277.019      +1350.7       -1968.65      -617.952      
470           470           +278.124      +797.981      +317.443      +54.2676      -1700.2       -298.791      +1447.82      -1998.99      -551.174      
471           471           +260.769      +749.074      +317.301      +49.1608      -1795.08      -281.464      +1376.3       -2076.54      -700.237      
472           472           +261.994      +767.768      +313.848      +46.789       -1814.8       -280.099      +1390.4       -2094.89      -704.495      
473           473           +275.758      +781.824      +298.349      +43.5074      -1798.23      -266.373      +1399.44      -2064.6       -665.165      
474           474           +277.873      +756.778      +336.581      +53.6532      -1752.28      -280.591      +1424.89      -2032.87      -607.983      
475           475           +289.508      +773.721      +294.859      +42.7738      -1787.3       -272.569      +1400.86      -2059.87      -659.01       
476           476           +246.35       +781.319      +311.118      +40.8681      -1820.1       -267.372      +1379.65      -2087.48      -707.821      
477           477           +276.115      +796.468      +311.172      +48.5604      -1759.22      -277.856      +1432.32      -2037.07      -604.757      
478           478           +253.328      +816.394      +325.372      +51.3103      -1779.57      -268.6        +1446.4       -2048.17      -601.766      
479           479           +260.617      +788.064      +304.742      +50.197       -1737.8       -298.25       +1403.62      -2036.05      -632.429      
480           480           +266.223      +745.36       +285.251      +42.0586      -1733.43      -278.891      +1338.89      -2012.32      -673.43       
481           481           +259.802      +759.209      +305.274      +36.9163      -1794.09      -284.439      +1361.2       -2078.53      -717.325      
482           482           +250.13       +774.785      +303.055      +48.8706      -1819.98      -290.551      +1376.84      -2110.53      -733.685      
483           483           +268.107      +772.728      +318.179      +44.405       -1854.1       -263.344      +1403.42      -2117.44      -714.021      
484           484           +264.643      +793.597      +321.247      +41.3315      -1868.08      -279.419      +1420.82      -2147.5       -726.685      
485           485           +281.619      +797.918      +296.009      +41.5077      -1843.01      -271.01       +1417.05      -2114.02      -696.971      
486           486           +243.715      +787.971      +308.426      +43.3245      -1842.32      -272.865      +1383.44      -2115.18      -731.747      
487           487           +260.628      +753.201      +313.444      +40.8684      -1813.41      -278.469      +1368.14      -2091.88      -723.741      
488           488           +274.739      +796.826      +319.754      +45.7308      -1881.21      -259.728      +1437.05      -2140.94      -703.893      
489           489           +252.575      +790.496      +317.087      +44.3867      -1876.52      -266.022      +1404.54      -2142.55      -738.002      
490           490           +273.023      +796.372      +331.072      +47.5065      -1843.18      -282.544      +1447.97      -2125.72      -677.749      
491           491           +250.441      +746.457      +318.521      +44.6392      -1820.36      -282.63       +1360.06      -2102.99      -742.935      
492           492           +217.389      +797.329      +317.3        +33.8793      -1802.39      -255.874      +1365.9       -2058.26      -692.367      
493           493           +272.344      +802.683      +321.09       +47.3633      -1799.94      -286.34       +1443.48      -2086.28      -642.794      
494           494           +250.623      +761.031      +307.985      +48.783       -1770.17      -280.243      +1368.42      -2050.41      -681.992      
495           495           +242.777      +784.989      +288.939      +45.9111      -1773.83      -256.003      +1362.62      -2029.84      -667.222      
496           496           +240.688      +774.149      +296.846      +49.6481      -1725.8       -289.16       +1361.33      -2014.96      -653.626      
497           497           +265.307      +745.628      +324.882      +54.431       -1665.16      -285.277      +1390.25      -1950.43      -560.186      
498           498           +249.473      +756.164      +318.908      +46.5504      -1641.49      -294.558      +1371.09      -1936.05      -564.95       
499           499           +311.216      +775.491      +322.005      +41.2733      -1770.47      -295.803      +1449.99      -2066.28      -616.292      
500           500           +263.898      +775.023      +314.155      +53.5245      -1713.91      -302.926      +1406.6       -2016.84      -610.236      
501           501           +259.349      +756.481      +317.509      +51.8538      -1657.44      -270.121      +1385.19      -1927.56      -542.364      
502           502           +247.369      +793.728      +336.694      +49.073       -1699.99      -268.965      +1426.86      -1968.96      -542.091      
503           503           +251.529      +775.756      +305.684      +47.1307      -1671.53      -286.757      +1380.1       -1958.28      -578.183      
504           504           +250.625      +772.372      +311.077      +45.5653      -1694.2       -283.865      +1379.64      -1978.07      -598.43       
505           505           +258.477      +760.12       +319.691      +37.8245      -1674.36      -294.803      +1376.11      -1969.16      -593.051      
506           506           +262.228      +712.865      +321.136      +43.4177      -1730.38      -295.033      +1339.65      -2025.41      -685.763      
507           507           +273.99       +815.407      +319.452      +51.5407      -1700.43      -299.849      +1460.39      -2000.28      -539.888      
508           508           +264.887      +792.447      +315.849      +50.2843      -1695.05      -256.702      +1423.47      -1951.76      -528.29       
509           509           +255.631      +752.752      +310.472      +46.3787      -1660.19      -286.861      +1365.23      -1947.05      -581.82       
510           510           +266.912      +743.324      +337.777      +47.7585      -1740.91      -276.878      +1395.77      -2017.79      -622.015      
511           511           +282.147      +767.738      +321.381      +58.8677      -1727.24      -289.871      +1430.13      -2017.11      -586.981      
512           512           +243.737      +780.168      +293.296      +43.7502      -1705.64      -273.943      +1360.95      -1979.58      -618.628      
513           513           +281.02       +750.506      +312.507      +43.3761      -1681.56      -274.454      +1387.41      -1956.02      -568.608      
514           514           +242.729      +759.902      +311.851      +42.4953      -1754.29      -260.778      +1356.98      -2015.06      -658.086      
515           515           +262.289      +740.96       +296.962      +45.9838      -1749.71      -278.579      +1346.2       -2028.29      -682.096      
516           516           +276.266      +783.52       +320.127      +39.7066      -1739.2       -276.608      +1419.62      -2015.81      -596.187      
517           517           +265.026      +765.588      +325.203      +40.6871      -1694.83      -283.126      +1396.5       -1977.95      -581.451      
518           518           +250.536      +732.151      +309.246      +37.031       -1681.26      -285.608      +1328.96      -1966.87      -637.902      
519           519           +277.965      +748.042      +306.777      +45.5583      -1756.64      -287.158      +1378.34      -2043.8       -665.454      
520           520           +249.575      +794.825      +325.262      +53.2944      -1710.9       -281.526      +1422.96      -1992.42      -569.465      
521           521           +258.088      +714.232      +318.433      +46.1065      -1744.53      -286.481      +1336.86      -2031.01      -694.156      
522           522           +252.215      +753.485      +320.984      +46.5782      -1704.34      -273.858      +1373.26      -1978.2       -604.936      
523           523           +233.369      +757.142      +321.7        +51.5345      -1686.67      -292.099      +1363.75      -1978.77      -615.021      
524           524           +249.991      +754.811      +318.199      +49.3404      -1838.64      -261.273      +1372.34      -2099.92      -727.575      
525           525           +251.748      +787.737      +304.728      +31.8713      -1757.6       -282.93       +1376.08      -2040.53      -664.442      
526           526           +247.412      +774.806      +300.865      +49.5219      -1771.27      -263.639      +1372.6       -2034.91      -662.301      
527           527           +256.473      +806.286      +320.185      +48.7383      -1748.47      -293.275      +1431.68      -2041.74      -610.063      
528           528           +277.916      +759.188      +320.202      +47.7943      -1778.78      -277.911      +1405.1       -2056.69      -651.589      
529           529           +263.82       +761.286      +308.727      +41.659       -1690         -279.32       +1375.49      -1969.32      -593.827      
530           530           +246.832      +801.08       +308.214      +43.6204      -1748.93      -273.707      +1399.75      -2022.64      -622.893      
531           531           +268.346      +800.849      +324.358      +44.7577      -1739.31      -281.338      +1438.31      -2020.65      -582.342      
532           532           +287.952      +739.973      +303.245      +46.609       -1723.04      -300.922      +1377.78      -2023.96      -646.183      
533           533           +261.737      +757.868      +318.358      +51.501       -1763.09      -294.764      +1389.46      -2057.86      -668.394      
534           534           +268.631      +762.932      +311.027      +51.2309      -1757.08      -289.549      +1393.82      -2046.63      -652.811      
535           535           +239.903      +801.447      +323.546      +43.9184      -1782.61      -273.695      +1408.82      -2056.31      -647.493      
536           536           +273.737      +753.136      +304.952      +57.3072      -1796.91      -280.466      +1389.13      -2077.38      -688.243      
537           537           +257.7        +787.094      +311.923      +52.09        -1769.69      -246.976      +1408.81      -2016.67      -607.859      
538           538           +236.599      +738.816      +306.018      +52.7903      -1653.65      -301.024      +1334.22      -1954.67      -620.446      
539           539           +269.744      +816.649      +303.931      +45.3828      -1683.85      -287.035      +1435.71      -1970.89      -535.18       
540           540           +222.185      +738.51       +303.952      +38.3547      -1656.09      -289.553      +1303         -1945.65      -642.645      
541           541           +234.592      +769.528      +312.254      +45.2371      -1741.13      -296.772      +1361.61      -2037.91      -676.294      
542           542           +260.569      +763.438      +296.424      +43.1095      -1663.76      -278.229      +1363.54      -1941.99      -578.447      
543           543           +263.901      +764.16       +305.414      +49.0116      -1696.08      -296.673      +1382.49      -1992.75      -610.261      
544           544           +271.601      +784.328      +315.617      +45.3345      -1662.14      -291.724      +1416.88      -1953.86      -536.984      
545           545           +268.472      +765.879      +321.771      +47.1707      -1683.8       -278.043      +1403.29      -1961.85      -558.555      
546           546           +277.257      +744.255      +309.251      +49.5654      -1738.14      -260.579      +1380.33      -1998.71      -618.385      
547           547           +272.036      +804.982      +312.034      +43.8814      -1658.82      -269.962      +1432.93      -1928.78      -495.852      
548           548           +269.623      +750.452      +318.434      +44.0964      -1676.82      -283.93       +1382.6       -1960.75      -578.147      
549           549           +280.913      +757.94       +309.889      +46.1968      -1694.43      -292.991      +1394.94      -1987.43      -592.487      
550           550           +254.089      +765.984      +311.356      +41.6267      -1729.26      -291.496      +1373.06      -2020.76      -647.704      
551           551           +247.826      +777.867      +304.758      +42.409       -1676.28      -297.57       +1372.86      -1973.85      -600.987      
552           552           +241.943      +764.579      +296.969      +41.684       -1690.62      -245.845      +1345.17      -1936.46      -591.289      
553           553           +236.756      +804.236      +330.578      +59.2925      -1746.48      -254.987      +1430.86      -2001.46      -570.602      
554           554           +238.562      +772.287      +319.551      +41.6283      -1649.58      -272.22       +1372.03      -1921.8       -549.776      
555           555           +263.074      +784.435      +311.017      +47.2051      -1700.57      -290.532      +1405.73      -1991.1       -585.373      
556           556           +266.401      +754.792      +302.204      +49.3989      -1736.87      -283.832      +1372.8       -2020.7       -647.904      
557           557           +269.737      +806.716      +310.691      +43.6981      -1670.3       -289.08       +1430.84      -1959.38      -528.532      
558           558           +269.738      +777.849      +318.17       +47.5711      -1696.79      -268.189      +1413.33      -1964.98      -551.652      
559           559           +244.342      +755.348      +318.368      +44.9244      -1651.49      -263.465      +1362.98      -1914.95      -551.969      
560           560           +247.363      +735.098      +314.492      +36.3763      -1715.77      -261.219      +1333.33      -1976.98      -643.655      
561           561           +253.823      +745.655      +299.893      +40.298       -1687.52      -276.518      +1339.67      -1964.04      -624.366      
562           562           +273.756      +732.331      +295.236      +44.6957      -1641.05      -274.582      +1346.02      -1915.63      -569.616      
563           563           +256.808      +742.729      +311.859      +40.571       -1678.71      -277.693      +1351.97      -1956.4       -604.434      
564           564           +256.546      +803.593      +325.118      +45.3042      -1745.8       -259.956      +1430.56      -2005.75      -575.191      
565           565           +254.339      +763.517      +296.771      +41.9343      -1690.8       -271.445      +1356.56      -1962.25      -605.688      
566           566           +282.001      +771.505      +282.837      +43.5369      -1679.64      -291.649      +1379.88      -1971.29      -591.406      
567           567           +269.24       +765.242      +300.383      +53.5937      -1658.87      -262.881      +1388.46      -1921.75      -533.292      
568           568           +280.055      +767.612      +289.303      +38.821       -1668.73      -296.246      +1375.79      -1964.98      -589.187      
569           569           +254.226      +806.931      +297.526      +38.6499      -1682.51      -289.152      +1397.33      -1971.66      -574.33       
570           570           +245.023      +747.427      +309.121      +48.7651      -1735.64      -259.398      +1350.34      -1995.04      -644.704      
571           571           +251.395      +787.889      +313.269      +47.2206      -1749.52      -272.877      +1399.77      -2022.39      -622.619      
572           572           +280.537      +746.284      +331          +45.4341      -1754.79      -281.932      +1403.26      -2036.72      -633.462      
573           573           +261.01       +768.62       +329.172      +47.2826      -1751.68      -287.249      +1406.08      -2038.93      -632.847      
574           574           +254.951      +812.21       +300.018      +35.8256      -1781.18      -287.807      +1403         -2068.99      -665.983      
575           575           +265.452      +790.139      +307.08       +39.2122      -1829.79      -283.039      +1401.88      -2112.83      -710.947      
576           576           +250.84       +805.812      +321.509      +48.8366      -1758.07      -284.71       +1427         -2042.78      -615.782      
577           577           +258.626      +733.919      +288.555      +40.8838      -1748.07      -257.567      +1321.98      -2005.63      -683.65       
578           578           +276.046      +751.855      +329.761      +37.8838      -1798.52      -248.896      +1395.55      -2047.41      -651.867      
579           579           +247.039      +794.283      +319.404      +41.8624      -1759.29      -267.075      +1402.59      -2026.36      -623.775      
580           580           +245.729      +743.856      +311.605      +48.8665      -1748.78      -292.833      +1350.06      -2041.61      -691.557      
581           581           +249.7        +733.217      +318.075      +50.9675      -1778.04      -273.107      +1351.96      -2051.15      -699.192      
582           582           +251.029      +766.093      +304.328      +48.3404      -1781.69      -272.509      +1369.79      -2054.2       -684.413      
583           583           +254.111      +789.757      +312.044      +46.7106      -1777.97      -284.634      +1402.62      -2062.61      -659.984      
584           584           +252.43       +767.875      +323.398      +35.8838      -1815.75      -242.23       +1379.59      -2057.98      -678.394      
585           585           +256.809      +720.306      +311.176      +48.105       -1721.02      -254.525      +1336.4       -1975.55      -639.152      
586           586           +279.785      +774.367      +305.681      +47.5808      -1713.55      -251.833      +1407.41      -1965.38      -557.967      
587           587           +245.781      +787.729      +328.367      +58.7113      -1766.87      -273.64       +1420.59      -2040.51      -619.922      
588           588           +238.935      +743.53       +308.478      +39.3723      -1754.52      -290.141      +1330.31      -2044.67      -714.351      
589           589           +259.079      +775.13       +303.234      +45.138       -1714.48      -261.557      +1382.58      -1976.04      -593.456      
590           590           +287.161      +779.768      +318.083      +45.0346      -1723.82      -243.943      +1430.05      -1967.76      -537.718      
591           591           +263.722      +738.102      +320.932      +43.9088      -1772.81      -261.796      +1366.67      -2034.6       -667.938      
592           592           +266.402      +757.257      +317.263      +44.0354      -1726.76      -258.915      +1384.96      -1985.67      -600.713      
593           593           +235.892      +754.97       +313.268      +41.4871      -1714.15      -265.137      +1345.62      -1979.28      -633.665      
594           594           +251.766      +762.893      +328.898      +57.9646      -1719.85      -269.836      +1401.52      -1989.69      -588.167      
595           595           +289.303      +773.432      +325.899      +45.7507      -1745.48      -280.817      +1434.38      -2026.3       -591.914      
596           596           +234.076      +825.407      +292.493      +43.8782      -1689.24      -273.327      +1395.85      -1962.57      -566.716      
597           597           +278.074      +801.387      +314.318      +48.0679      -1686.81      -280.375      +1441.85      -1967.18      -525.334      
598           598           +254.182      +782.01       +300.54       +47.0158      -1713.1       -272.525      +1383.75      -1985.62      -601.873      
599           599           +267.542      +783.34       +314.168      +47.4763      -1729.94      -270.743      +1412.53      -2000.69      -588.16       
600           600           +274.981      +730.907      +324.72       +42.0962      -1747.3       -258.709      +1372.71      -2006.01      -633.308      
601           601           +267.884      +731.963      +332.937      +46.5264      -1683.83      -270.938      +1379.31      -1954.77      -575.461      
602           602           +239.484      +729.128      +304.049      +37.64        -1692.18      -294.1        +1310.3       -1986.28      -675.982      
603           603           +265.464      +783.104      +308.284      +42.3524      -1707.5       -302.006      +1399.2       -2009.51      -610.306      
604           604           +260.215      +771.831      +314.193      +43.6697      -1760.67      -259.032      +1389.91      -2019.7       -629.794      
605           605           +274.074      +788.996      +305.254      +43.8785      -1730.66      -282.405      +1412.2       -2013.07      -600.863      
606           606           +250.314      +801.519      +325.336      +48.3694      -1780.23      -275.061      +1425.54      -2055.3       -629.758      
607           607           +229.564      +760.316      +325.534      +46.3129      -1739.36      -271.599      +1361.73      -2010.96      -649.236      
608           608           +283.796      +777.205      +322.978      +44.7923      -1810.53      -247.911      +1428.77      -2058.44      -629.67       
609           609           +254.122      +724.049      +322.933      +46.4805      -1666.13      -278.722      +1347.59      -1944.85      -597.268      
610           610           +276.862      +784.288      +318.532      +49.5793      -1774.29      -280.732      +1429.26      -2055.02      -625.759      
611           611           +280.763      +792.082      +301.162      +39.1178      -1685.66      -290.677      +1413.12      -1976.33      -563.208      
612           612           +266.778      +830.557      +311.74       +48.2394      -1634.56      -279.559      +1457.31      -1914.12      -456.806      
613           613           +255.539      +788.245      +309.018      +51.9014      -1607.85      -280.683      +1404.7       -1888.54      -483.833      
614           614           +226.828      +784.438      +308.512      +42.2892      -1684.77      -261.555      +1362.07      -1946.32      -584.256      
615           615           +278.046      +841.184      +306.674      +48.0037      -1658.44      -295.409      +1473.91      -1953.85      -479.94       
616           616           +262.428      +777.997      +312.407      +43.0858      -1667.87      -274.901      +1395.92      -1942.77      -546.851      
617           617           +265.59       +752.828      +328.613      +45.5273      -1675.46      -270.838      +1392.56      -1946.3       -553.741      
618           618           +252.505      +781.965      +327.636      +48.9949      -1655.41      -288.29       +1411.1       -1943.7       -532.6        
619           619           +252.391      +725.284      +316.956      +42.44        -1638.78      -279.03       +1337.07      -1917.81      -580.742      
620           620           +256.861      +737.669      +315.543      +44.4618      -1660.6       -263.161      +1354.54      -1923.76      -569.223      
621           621           +285.212      +795.678      +305.416      +51.5499      -1688.86      -300.765      +1437.86      -1989.63      -551.772      
622           622           +264.684      +815.766      +299.446      +37.0342      -1661.59      -279.654      +1416.93      -1941.25      -524.319      
623           623           +253.062      +787.503      +313.751      +58.3231      -1715.55      -284.511      +1412.64      -2000.06      -587.421      
624           624           +267.995      +814.289      +304.907      +45.249       -1665.63      -276.441      +1432.44      -1942.07      -509.629      
625           625           +261.908      +783.222      +306.078      +45.6817      -1683.53      -303.066      +1396.89      -1986.6       -589.711      
626           626           +247.526      +770.032      +313.59       +51.4726      -1701.72      -284.046      +1382.62      -1985.77      -603.148      
627           627           +273.028      +747.992      +316.452      +42.1359      -1698.41      -282.421      +1379.61      -1980.83      -601.226      
628           628           +275.686      +774.644      +308.355      +51.6834      -1683.1       -308.885      +1410.37      -1991.98      -581.612      
629           629           +245.433      +757.066      +312.171      +45.1371      -1677.01      -246.279      +1359.81      -1923.29      -563.479      
630           630           +279.102      +785.666      +317.889      +41.209       -1681.14      -286.67       +1423.87      -1967.81      -543.948      
631           631           +254.663      +776.481      +335.663      +52.6562      -1750.58      -272.135      +1419.46      -2022.71      -603.25       
632           632           +282.355      +756.588      +293.893      +38.5711      -1692.03      -295.691      +1371.41      -1987.72      -616.314      
633           633           +259.226      +755.173      +309.825      +41.5185      -1718.33      -272.471      +1365.74      -1990.8       -625.056      
634           634           +235.568      +745.568      +322.058      +44.8389      -1726.6       -257.056      +1348.03      -1983.65      -635.621      
635           635           +239.869      +772.96       +330.191      +48.6424      -1748.92      -283.206      +1391.66      -2032.13      -640.464      
636           636           +257.499      +765.797      +334.657      +51.7896      -1801.89      -267.523      +1409.74      -2069.41      -659.67       
637           637           +249.616      +744.161      +319.606      +41.254       -1794.69      -272.963      +1354.64      -2067.65      -713.011      
638           638           +269.998      +797.118      +308.307      +35.4356      -1762.88      -287.199      +1410.86      -2050.08      -639.221      
639           639           +254.235      +818.384      +316.534      +54.4921      -1755.71      -277.933      +1443.64      -2033.64      -589.996      
640           640           +253.288      +802.596      +325.841      +42.4512      -1749.15      -272.378      +1424.18      -2021.53      -597.357      
641           641           +276.575      +805.58       +308.921      +46.3539      -1795.27      -259.725      +1437.43      -2054.99      -617.563      
642           642           +257.919      +718.475      +307.574      +44.6114      -1815.4       -273.339      +1328.58      -2088.74      -760.157      
643           643           +264.439      +784.974      +314.976      +46.1104      -1835.76      -281.105      +1410.5       -2116.86      -706.365      
644           644           +271.191      +765.93       +319.58       +48.8917      -1774.28      -285.707      +1405.59      -2059.98      -654.392      
645           645           +245.616      +783.964      +297.213      +50.7866      -1812.98      -245.971      +1377.58      -2058.95      -681.37       
646           646           +244.578      +766.215      +302.22       +34.181       -1743.95      -266.037      +1347.19      -2009.99      -662.794      
647           647           +264.182      +790.725      +299.342      +51.2631      -1792.72      -292.833      +1405.51      -2085.55      -680.043      
648           648           +260.317      +793.548      +313.832      +52.3137      -1776.84      -280.98       +1420.01      -2057.82      -637.81       
649           649           +270.71       +781.179      +326.061      +40.8211      -1774.71      -280.023      +1418.77      -2054.73      -635.96       
650           650           +276.858      +785.779      +323.782      +52.8792      -1758.74      -285.503      +1439.3       -2044.25      -604.948      
651           651           +245.126      +821.213      +313.623      +46.3071      -1682.85      -293.562      +1426.27      -1976.41      -550.144      
652           652           +251.7        +772.401      +320.774      +44.362       -1681.74      -296.901      +1389.24      -1978.65      -589.41       
653           653           +275.335      +732.777      +321.924      +46.4127      -1759.58      -280.807      +1376.45      -2040.39      -663.937      
654           654           +287.254      +733.821      +313.516      +47.5068      -1770.41      -285.478      +1382.1       -2055.88      -673.786      
655           655           +245.476      +773.086      +314.062      +45.3817      -1793.67      -277.474      +1378         -2071.14      -693.135      
656           656           +216.116      +737.803      +318.876      +45.5584      -1744.36      -261.868      +1318.35      -2006.23      -687.874      
657           657           +230.387      +778.41       +317.857      +52.0187      -1809.03      -263.2        +1378.67      -2072.23      -693.56       
658           658           +243.614      +797.568      +302.558      +37.4552      -1780.47      -264.536      +1381.19      -2045         -663.807      
659           659           +231.103      +785.79       +314.652      +49.8132      -1748.77      -299.722      +1381.36      -2048.49      -667.133      
660           660           +277.148      +770.839      +315.805      +45.0165      -1746.99      -283.133      +1408.81      -2030.12      -621.312      
661           661           +283.303      +784.987      +310.872      +48.268       -1795         -256.064      +1427.43      -2051.06      -623.63       
662           662           +244.729      +763.574      +304.233      +53.713       -1731.44      -241.528      +1366.25      -1972.97      -606.722      
663           663           +264.847      +785.224      +298.68       +44.4295      -1703.27      -270.934      +1393.18      -1974.21      -581.025      
664           664           +272.466      +775.556      +316.804      +40.5562      -1746.02      -253.756      +1405.38      -1999.78      -594.398      
665           665           +272.549      +768.554      +323.815      +41.1198      -1732.64      -301.312      +1406.04      -2033.95      -627.912      
666           666           +288.674      +783.511      +316.515      +37.2533      -1686.91      -283.687      +1425.95      -1970.6       -544.648      
667           667           +270.568      +783.84       +309.003      +49.2638      -1725.15      -269.026      +1412.67      -1994.18      -581.505      
668           668           +268.189      +785.249      +307.737      +43.595       -1692.82      -282.401      +1404.77      -1975.22      -570.454      
669           669           +274.685      +746.87       +306.635      +47.6408      -1694.3       -262.235      +1375.83      -1956.53      -580.7        
670           670           +253.228      +794.838      +308.501      +45.272       -1645.1       -276.705      +1401.84      -1921.81      -519.967      
671           671           +253.249      +807.87       +333.008      +58.8857      -1678.65      -274.931      +1453.01      -1953.58      -500.573      
672           672           +248.835      +740.058      +316.224      +42.1662      -1609.02      -306.508      +1347.28      -1915.53      -568.246      
673           673           +251.591      +768.858      +314.19       +47.9639      -1654.35      -270.551      +1382.6       -1924.9       -542.301      
674           674           +265.69       +777.442      +309.066      +41.0078      -1705.39      -274.99       +1393.21      -1980.38      -587.175      
675           675           +246.836      +779.432      +294.489      +44.4787      -1658.2       -263.658      +1365.24      -1921.86      -556.625      
676           676           +269.559      +760.032      +318.011      +40.4001      -1704.83      -270.149      +1388         -1974.98      -586.979      
677           677           +248.676      +767.508      +327.041      +46.9171      -1722.9       -281.789      +1390.14      -2004.68      -614.541      
678           678           +259.31       +793.13       +305.417      +43.5314      -1701.22      -282.938      +1401.39      -1984.16      -582.772      
679           679           +254.38       +738.653      +314.536      +46.9218      -1718.23      -293.173      +1354.49      -2011.4       -656.907      
680           680           +242.193      +760.738      +314.921      +44.4164      -1754.01      -272.963      +1362.27      -2026.98      -664.708      
681           681           +277.651      +705.221      +304.995      +40.0765      -1714.35      -283.416      +1327.94      -1997.76      -669.819      
682           682           +248.784      +761.917      +325.764      +40.835       -1749.97      -284.408      +1377.3       -2034.38      -657.08       
683           683           +274.335      +776.406      +308.278      +37.7183      -1769.09      -265.964      +1396.74      -2035.05      -638.313      
684           684           +245.984      +764.336      +306.685      +45.0418      -1764.67      -278.915      +1362.05      -2043.59      -681.539      
685           685           +248.432      +777.188      +310.25       +40.1237      -1802.96      -278.737      +1375.99      -2081.7       -705.707      
686           686           +257.651      +758.573      +319.708      +43.5815      -1819.47      -269.75       +1379.51      -2089.22      -709.702      
687           687           +251.756      +811.574      +327.246      +48.7291      -1800.18      -267.425      +1439.31      -2067.6       -628.3        
688           688           +247.502      +788.067      +325.35       +44.8435      -1759.05      -269.734      +1405.76      -2028.78      -623.019      
689           689           +245.428      +785.944      +293.469      +46.5373      -1823.36      -270.277      +1371.38      -2093.63      -722.253      
690           690           +254.651      +762.068      +311.754      +46.0904      -1786.25      -269.966      +1374.56      -2056.21      -681.652      
691           691           +244.924      +759.861      +311.269      +43.2831      -1777.06      -264.66       +1359.34      -2041.72      -682.386      
692           692           +274.7        +767.725      +306.378      +46.5385      -1845.72      -248.248      +1395.34      -2093.97      -698.626      
693           693           +261.919      +745.246      +300.274      +41.6122      -1845.58      -275.81       +1349.05      -2121.39      -772.341      
694           694           +249.557      +761.83       +313.618      +42.3882      -1836         -273.571      +1367.39      -2109.57      -742.18       
695           695           +245.098      +752.322      +340.766      +48.2245      -1822.81      -273.241      +1386.41      -2096.05      -709.639      
696           696           +268.135      +738.196      +324.884      +46.9928      -1792.91      -252.351      +1378.21      -2045.26      -667.051      
697           697           +282.017      +791.398      +309.503      +53.7264      -1780.36      -285.489      +1436.64      -2065.85      -629.207      
698           698           +254.588      +753.71       +315.43       +54.6072      -1800.56      -265.583      +1378.33      -2066.14      -687.809      
